stamp,secs,nsecs,x,y,z,q
,1615969954,391182392,377.1412659,-101.8680267,1027.261108,"[0.7311649918556213, 0.05945165827870369, 0.6676031351089478, -0.12715867161750793]"
,1615969954,407871264,374.8422546,-73.84350586,1025.857544,"[0.7314543724060059, 0.05735062062740326, 0.6678850650787354, -0.12495986372232437]"
,1615969954,424194982,373.6282043,-59.83670807,1025.155029,"[0.7315964698791504, 0.05629989504814148, 0.6680236458778381, -0.12386000901460648]"
,1615969954,440408637,371.7265015,-38.83372116,1024.100342,"[0.7318063974380493, 0.05472356453537941, 0.6682286262512207, -0.12220969051122665]"
,1615969954,457514239,368.8728638,-17.51680946,1030.043457,"[0.7325277328491211, 0.05322788655757904, 0.6678735017776489, -0.1204778328537941]"
,1615969954,477136101,408.9967651,9.284553528,1042.351196,"[0.7292971014976501, 0.0424531064927578, 0.6731992363929749, -0.11457010358572006]"
,1615969954,493712525,405.8941956,30.76886177,1048.346313,"[0.7300031185150146, 0.04094596579670906, 0.6728181838989258, -0.11284743994474411]"
,1615969954,507024171,403.5809021,51.92091751,1047.277588,"[0.7301866412162781, 0.03935994952917099, 0.6729880571365356, -0.1111992672085762]"
,1615969954,523420671,401.9845886,66.01624298,1046.564575,"[0.73030686378479, 0.03830248862504959, 0.6730993390083313, -0.110100157558918]"
,1615969954,539993066,399.5089417,87.14982605,1045.494141,"[0.7304839491844177, 0.03671612963080406, 0.6732633113861084, -0.1084510087966919]"
,1615969954,557552125,375.5644226,89.87372589,1032.583862,"[0.697843611240387, 0.05663827061653137, 0.7063813209533691, -0.10407575219869614]"
,1615969954,573804855,372.0990601,111.184967,1038.545898,"[0.6985457539558411, 0.05505838245153427, 0.7060562968254089, -0.10240599513053894]"
,1615969954,590094614,372.0990601,111.184967,1038.545898,"[0.6985457539558411, 0.05505838245153427, 0.7060562968254089, -0.10240599513053894]"
,1615969954,606704852,370.3200073,125.1831207,1037.834595,"[0.6986504197120667, 0.0539516843855381, 0.7061893939971924, -0.1013573631644249]"
,1615969954,624146695,388.4118652,132.6361847,1061.344116,"[0.7069903016090393, 0.0655365064740181, 0.6956613063812256, -0.1092018112540245]"
,1615969954,640626903,383.7618408,161.0180206,1066.971436,"[0.7077534198760986, 0.06344525516033173, 0.6954262256622314, -0.10696804523468018]"
,1615969954,657136750,380.8996887,175.3390198,1073.312012,"[0.7083980441093445, 0.06244694069027901, 0.6950398087501526, -0.10579336434602737]"
,1615969954,673728093,376.9827271,196.6578217,1079.293091,"[0.7090950608253479, 0.06090525537729263, 0.6947237849235535, -0.10408450663089752]"
,1615969954,689441402,374.9478455,210.6725769,1078.576904,"[0.70920330286026, 0.05981552600860596, 0.6948666572570801, -0.10301986336708069]"
,1615969954,706137972,365.2371521,214.3966827,1068.700684,"[0.6950451135635376, 0.07044829428195953, 0.7071383595466614, -0.10910853743553162]"
,1615969954,721988219,361.1446228,235.6322479,1074.669189,"[0.6957564949989319, 0.06888659298419952, 0.7068513035774231, -0.10741875320672989]"
,1615969954,736166381,361.1446228,235.6322479,1074.669189,"[0.6957564949989319, 0.06888659298419952, 0.7068513035774231, -0.10741875320672989]"
,1615969954,750564862,358.9897156,249.598053,1073.953369,"[0.6958691477775574, 0.06777835637331009, 0.7070053219795227, -0.10637544095516205]"
,1615969954,766514326,356.7919312,263.5571594,1073.237183,"[0.6959801912307739, 0.06666996330022812, 0.7071576118469238, -0.10533188283443451]"
,1615969954,782855306,408.4367371,283.9667358,1095.861938,"[0.6943214535713196, 0.06178337708115578, 0.7105813026428223, -0.0957849994301796]"
,1615969954,798632918,403.9844055,305.3887939,1101.89856,"[0.6950027346611023, 0.060212891548871994, 0.7102759480476379, -0.09409414976835251]"
,1615969954,815272279,400.6230469,319.740387,1108.296387,"[0.6956342458724976, 0.059200312942266464, 0.7098970413208008, -0.09292209893465042]"
,1615969954,831103573,397.2080994,334.0780029,1114.692505,"[0.6962633728981018, 0.05818914994597435, 0.7095164656639099, -0.09174810349941254]"
,1615969954,847638777,397.2080994,334.0780029,1114.692505,"[0.6962633728981018, 0.05818914994597435, 0.7095164656639099, -0.09174810349941254]"
,1615969954,864995457,391.8148499,330.8572388,1107.28418,"[0.6703605651855469, 0.06732839345932007, 0.7315270900726318, -0.10465054214000702]"
,1615969954,880824904,387.130127,352.1868591,1113.310669,"[0.6710742712020874, 0.06572138518095016, 0.7312526702880859, -0.1030026525259018]"
,1615969954,896939968,384.6237488,366.2336731,1112.585205,"[0.6711782813072205, 0.06457670778036118, 0.7314000725746155, -0.10199752449989319]"
,1615969954,913301691,379.7677307,387.5220032,1118.609497,"[0.6718850135803223, 0.06297212839126587, 0.7311196327209473, -0.10034526139497757]"
,1615969954,930781311,377.1539307,401.5463257,1117.883423,"[0.671984851360321, 0.06182784214615822, 0.7312629222869873, -0.09933868795633316]"
,1615969954,947424534,395.3053284,396.9334412,1142.601929,"[0.6829033493995667, 0.05963699519634247, 0.7190289497375488, -0.1143844947218895]"
,1615969955,963323894,389.1948853,418.4741516,1155.786621,"[0.6841734647750854, 0.05820450186729431, 0.7182267904281616, -0.11255725473165512]"
,1615969955,980042340,386.4917603,432.5290833,1155.057617,"[0.6842929124832153, 0.05707875266671181, 0.7183634042739868, -0.11153116822242737]"
,1615969955,996808638,382.662262,446.7843933,1161.46521,"[0.684953510761261, 0.05608345568180084, 0.717993438243866, -0.11035748571157455]"
,1615969955,13677598,378.7796631,461.0235901,1167.871338,"[0.6856116652488708, 0.05508953332901001, 0.7176218628883362, -0.10918182134628296]"
,1615969955,30388985,484.5679016,464.8955078,1167.950439,"[0.67653888463974, 0.03540010750293732, 0.7280241847038269, -0.10498969256877899]"
,1615969955,46830549,479.1810913,486.6196289,1174.127319,"[0.6772494912147522, 0.03381796553730965, 0.7276759743690491, -0.10333038866519928]"
,1615969955,63324296,475.1565857,501.1521301,1180.675415,"[0.6779043674468994, 0.03280721977353096, 0.7272751927375793, -0.1021769791841507]"
,1615969955,80335074,471.0779724,515.6676636,1187.221802,"[0.6785568594932556, 0.03179790452122688, 0.7268728017807007, -0.10102158039808273]"
,1615969955,98087630,433.3027344,482.6403809,1189.779297,"[0.6959306597709656, 0.05963879078626633, 0.705552339553833, -0.1196644976735115]"
,1615969955,113443600,428.9440918,503.9242249,1188.671021,"[0.6961269974708557, 0.057978007942438126, 0.7057610154151917, -0.11809791624546051]"
,1615969955,130151215,426.3331604,511.1960144,1195.528564,"[0.6967219710350037, 0.05757377669215202, 0.7053207159042358, -0.11741580814123154]"
,1615969955,146715116,422.2050476,525.5429077,1202.014893,"[0.6973795294761658, 0.05661730468273163, 0.7049480080604553, -0.1162094697356224]"
,1615969955,163910447,418.0235596,539.8722534,1208.499634,"[0.6980345845222473, 0.05566222593188286, 0.7045737504959106, -0.11500116437673569]"
,1615969955,180195913,508.6111755,544.1437378,1207.32666,"[0.7032565474510193, 0.05230068787932396, 0.7004539370536804, -0.10981440544128418]"
,1615969955,196539809,504.3640747,558.7401123,1213.93396,"[0.703898549079895, 0.051350515335798264, 0.7000687718391418, -0.10859867185354233]"
,1615969955,208051924,501.2393188,573.1502075,1213.180786,"[0.7040131092071533, 0.05025240033864975, 0.7001965045928955, -0.10754140466451645]"
,1615969955,223249399,496.8942871,587.7156372,1219.786255,"[0.7046507596969604, 0.04930432140827179, 0.6998084187507629, -0.10632267594337463]"
,1615969955,238996685,495.2935181,594.9105225,1219.409546,"[0.7047064900398254, 0.04875555261969566, 0.6998710036277771, -0.10579342395067215]"
,1615969955,255860446,553.0955811,597.7304077,1223.82312,"[0.7081689834594727, 0.05511220544576645, 0.6962066292762756, -0.10370934754610062]"
,1615969955,272366266,548.65979,612.4497681,1230.50647,"[0.7087965607643127, 0.05417141690850258, 0.6958240866661072, -0.10247804969549179]"
,1615969955,289058772,545.3727417,626.9960938,1229.744019,"[0.70890212059021, 0.053080134093761444, 0.6959566473960876, -0.10141339153051376]"
,1615969955,305819227,542.0410156,641.5322876,1228.981445,"[0.7090059518814087, 0.05198873206973076, 0.6960875391960144, -0.10034849494695663]"
,1615969955,323410065,621.0623169,647.1089478,1234.03125,"[0.7247363924980164, 0.06757721304893494, 0.6803107261657715, -0.0858357772231102]"
,1615969955,336562969,621.0623169,647.1089478,1234.03125,"[0.7247363924980164, 0.06757721304893494, 0.6803107261657715, -0.0858357772231102]"
,1615969955,351263981,618.1612549,654.6465454,1241.208984,"[0.7252815961837769, 0.06718983501195908, 0.6798589825630188, -0.08511107414960861]"
,1615969955,365736529,614.7461548,669.406189,1240.434082,"[0.7253620028495789, 0.06612388789653778, 0.6800131797790527, -0.08402176201343536]"
,1615969955,381313909,611.8010864,676.9267578,1247.610352,"[0.7259050011634827, 0.06573797017335892, 0.6795603632926941, -0.0832953155040741]"
,1615969955,397920511,610.0655518,684.2982788,1247.2229,"[0.7259440422058105, 0.06520530581474304, 0.6796365976333618, -0.08275014907121658]"
,1615969955,410656952,587.9040527,661.7803955,1235.157349,"[0.7225024104118347, 0.08889090269804001, 0.6812140941619873, -0.07769187539815903]"
,1615969955,424409646,584.4663696,676.4469604,1234.386597,"[0.7225719094276428, 0.08782347291707993, 0.6814014911651611, -0.07660847902297974]"
,1615969955,437670203,582.7305908,683.7762451,1234.001099,"[0.7226060628890991, 0.08728968352079391, 0.6814945936203003, -0.07606671750545502]"
,1615969955,455949621,582.7305908,683.7762451,1234.001099,"[0.7226060628890991, 0.08728968352079391, 0.6814945936203003, -0.07606671750545502]"
,1615969955,470296855,579.2254028,698.4268188,1233.230103,"[0.7226729989051819, 0.08622194826602936, 0.6816796064376831, -0.07498305290937424]"
,1615969955,486296736,694.5189819,716.3156738,1246.741333,"[0.7302396893501282, 0.0944603979587555, 0.6739223599433899, -0.06046416610479355]"
,1615969955,501694118,692.7229614,723.8138428,1246.34668,"[0.7302618026733398, 0.09393283724784851, 0.6740210056304932, -0.05991668999195099]"
,1615969955,517271459,690.9154663,731.3092041,1245.951904,"[0.7302834391593933, 0.09340522438287735, 0.6741192936897278, -0.059369176626205444]"
,1615969955,533834047,689.0963745,738.8018188,1245.557251,"[0.7303047180175781, 0.09287755936384201, 0.674217164516449, -0.058821626007556915]"
,1615969955,550718951,687.2658691,746.291626,1245.162354,"[0.7303255200386047, 0.09234984219074249, 0.6743146777153015, -0.0582740418612957]"
,1615969955,567200060,729.2133789,732.1373291,1249.615356,"[0.7417165040969849, 0.11163771152496338, 0.6596841216087341, -0.04701581224799156]"
,1615969955,584706505,727.3933105,739.6887207,1249.217773,"[0.7417290210723877, 0.11112141609191895, 0.6597965955734253, -0.04646001011133194]"
,1615969955,601045760,723.7183838,754.78302,1248.422363,"[0.7417528033256531, 0.11008862406015396, 0.6600202918052673, -0.04534832760691643]"
,1615969955,616840529,723.7183838,754.78302,1248.422363,"[0.7417528033256531, 0.11008862406015396, 0.6600202918052673, -0.04534832760691643]"
,1615969955,634456003,721.8635254,762.3258667,1248.024536,"[0.7417640686035156, 0.10957213491201401, 0.660131573677063, -0.04479244723916054]"
,1615969955,948854940,936.2492065,691.7393799,1197.112183,"[0.719826340675354, 0.09511598944664001, 0.6846389770507812, -0.06381593644618988]"
,1615969956,962261900,939.1400146,683.7069702,1189.466553,"[0.7193039655685425, 0.09550780057907104, 0.6850624680519104, -0.06457146257162094]"
,1615969956,978773034,940.2685547,683.541687,1181.407227,"[0.7188059091567993, 0.09536385536193848, 0.6855847239494324, -0.06478764116764069]"
,1615969956,994519195,943.1242065,675.4963379,1173.758423,"[0.7182818055152893, 0.09575670212507248, 0.6860073804855347, -0.06554190814495087]"
,1615969956,8334333,944.8513794,667.616394,1174.170654,"[0.718255877494812, 0.09629350155591965, 0.6859078407287598, -0.0660799890756607]"
,1615969956,24093382,944.8513794,667.616394,1174.170654,"[0.718255877494812, 0.09629350155591965, 0.6859078407287598, -0.0660799890756607]"
,1615969956,41885395,836.748291,621.2651367,1175.39209,"[0.7188142538070679, 0.09515102952718735, 0.6830011010169983, -0.08810162544250488]"
,1615969956,58452401,839.4960938,613.3817139,1167.90979,"[0.7182726263999939, 0.09552685171365738, 0.6834208369255066, -0.08885379135608673]"
,1615969956,74893141,839.4960938,613.3817139,1167.90979,"[0.7182726263999939, 0.09552685171365738, 0.6834208369255066, -0.08885379135608673]"
,1615969956,91388507,843.8418579,597.7651367,1160.828857,"[0.7176854014396667, 0.09643939137458801, 0.6837407350540161, -0.09014277160167694]"
,1615969956,108995983,877.1876831,576.3172607,1160.427734,"[0.7252601385116577, 0.09402298927307129, 0.6770310401916504, -0.08237943053245544]"
,1615969956,125500696,880.9102783,568.1750488,1144.968994,"[0.7242307662963867, 0.09424691647291183, 0.6779834628105164, -0.08334098756313324]"
,1615969956,141761675,883.5308838,560.2039795,1137.439819,"[0.7236950397491455, 0.09462527185678482, 0.6784099340438843, -0.08409230411052704]"
,1615969956,157749653,885.0841675,552.4163818,1137.844604,"[0.723654568195343, 0.09515701234340668, 0.678311288356781, -0.08463466167449951]"
,1615969956,174377471,887.6697998,544.4337158,1130.313965,"[0.7231171131134033, 0.09553641825914383, 0.6787369847297668, -0.08538468927145004]"
,1615969956,191560031,1050.719971,577.9221802,1160.50647,"[0.7279508709907532, 0.08454157412052155, 0.6778836846351624, -0.05842939019203186]"
,1615969956,208259911,1052.298584,569.8778687,1160.924194,"[0.7279301881790161, 0.08507200330495834, 0.6777922511100769, -0.058975402265787125]"
,1615969956,224389021,1053.864746,561.8311768,1161.341919,"[0.7279090285301208, 0.08560238778591156, 0.6777004599571228, -0.059521377086639404]"
,1615969956,240084391,1056.499512,553.5791626,1153.567749,"[0.7273900508880615, 0.08600100874900818, 0.6781412959098816, -0.06026565656065941]"
,1615969956,256783848,1059.110229,545.3192139,1145.792236,"[0.7268699407577515, 0.0864003524184227, 0.6785815954208374, -0.06100910156965256]"
,1615969956,273530491,980.4804688,479.598877,1124.792114,"[0.7347191572189331, 0.09448869526386261, 0.6692191958427429, -0.05835522338747978]"
,1615969956,290266391,982.932373,471.4478149,1117.145264,"[0.7342070937156677, 0.0948844775557518, 0.6696591377258301, -0.05910633131861687]"
,1615969956,306993086,985.7576294,455.5671082,1117.96521,"[0.7341633439064026, 0.09593289345502853, 0.6694596409797668, -0.06020733341574669]"
,1615969956,323448727,987.1519775,447.6235352,1118.375122,"[0.7341408133506775, 0.09645701199769974, 0.6693592667579651, -0.06075778231024742]"
,1615969956,336511386,989.5442505,439.4545593,1110.726807,"[0.7336258888244629, 0.09685458987951279, 0.6697978377342224, -0.06150682270526886]"
,1615969956,351435240,1041.480957,444.048584,1126.242554,"[0.7329940795898438, 0.08904406428337097, 0.6723123788833618, -0.05279114097356796]"
,1615969956,367270533,1042.856934,436.0194397,1126.656372,"[0.7329774498939514, 0.08957008272409439, 0.6722172498703003, -0.05334091559052467]"
,1615969956,382875272,1045.571899,419.954834,1127.483521,"[0.7329428791999817, 0.0906219556927681, 0.6720257997512817, -0.05444037541747093]"
,1615969956,398703693,1046.59436,419.7255249,1119.344727,"[0.7324474453926086, 0.09050340205430984, 0.6725661158561707, -0.054632287472486496]"
,1615969956,415200660,1050.27124,403.4155273,1112.031494,"[0.731914758682251, 0.09143811464309692, 0.6729134917259216, -0.055921971797943115]"
,1615969956,431357208,1141.049194,405.4217834,1101.60437,"[0.7301896810531616, 0.07460327446460724, 0.6777876019477844, -0.04314323887228966]"
,1615969956,448839842,1144.656982,388.8083801,1094.165894,"[0.7296692132949829, 0.07555592805147171, 0.6781601309776306, -0.04441766068339348]"
,1615969956,464902478,1145.950562,380.6220093,1094.585938,"[0.729659378528595, 0.07608607411384583, 0.67807537317276, -0.04496532678604126]"
,1615969956,482290621,1148.500244,364.2433777,1095.425781,"[0.729638397693634, 0.07714623212814331, 0.6779046058654785, -0.04606057330965996]"
,1615969956,498887402,1149.756104,356.0511475,1095.845459,"[0.729627251625061, 0.07767624408006668, 0.6778186559677124, -0.04660815745592117]"
,1615969956,515033780,1005.369263,277.9857788,1095.901489,"[0.7687268853187561, 0.09641756117343903, 0.6270065307617188, -0.08139677345752716]"
,1615969956,531905294,1007.459717,269.7634888,1088.266479,"[0.7682222127914429, 0.09677382558584213, 0.6274707317352295, -0.08215800672769547]"
,1615969956,548443766,1009.526123,261.5348206,1080.630127,"[0.7677164077758789, 0.09713084250688553, 0.6279343962669373, -0.0829184278845787]"
,1615969956,565641904,1011.713562,245.5754242,1081.443604,"[0.7676329612731934, 0.09811794012784958, 0.627729594707489, -0.08407160639762878]"
,1615969956,584313194,1047.32959,325.6628723,1027.953613,"[0.6940235495567322, -0.1838035136461258, 0.6731712222099304, 0.17716702818870544]"
,1615969956,600575273,1050.590088,309.3118286,1020.657532,"[0.6938241720199585, -0.18269242346286774, 0.673949122428894, 0.1761365383863449]"
,1615969956,617117764,1053.789551,292.9469604,1013.359985,"[0.693622887134552, -0.181579127907753, 0.6747249364852905, 0.1751071959733963]"
,1615969956,632623878,1054.942505,284.901947,1013.770874,"[0.6937842965126038, -0.18106018006801605, 0.674835741519928, 0.17457742989063263]"
,1615969956,649106189,1058.056396,268.5189209,1006.471741,"[0.6935803890228271, -0.17994405329227448, 0.6756085753440857, 0.17354941368103027]"
,1615969956,665967063,1055.660034,251.3170776,1020.18866,"[0.6907152533531189, -0.1778174638748169, 0.6812271475791931, 0.16499392688274384]"
,1615969956,682305434,1058.677612,234.9309235,1012.894409,"[0.6904923915863037, -0.17669592797756195, 0.6819917559623718, 0.16396962106227875]"
,1615969956,698871533,1061.633911,218.5318756,1005.598694,"[0.6902677416801453, -0.1755722165107727, 0.6827542185783386, 0.16294647753238678]"
,1615969956,716302589,1064.529175,202.1202393,998.3015137,"[0.690041184425354, -0.17444632947444916, 0.6835145354270935, 0.16192452609539032]"
,1615969956,733296430,1067.363037,185.6962433,991.0028687,"[0.6898127794265747, -0.1733182966709137, 0.6842726469039917, 0.16090376675128937]"
,1615969956,749611437,1133.307129,57.07103729,1019.682617,"[0.7744407057762146, 0.06117267534136772, 0.6260354518890381, -0.06766930222511292]"
,1615969956,765593689,1134.936279,48.59975433,1011.901245,"[0.7739394307136536, 0.061557650566101074, 0.6265387535095215, -0.06839306652545929]"
,1615969956,782510017,1136.480957,32.26052094,1012.722839,"[0.7738790512084961, 0.06254172325134277, 0.6263875961303711, -0.06955848634243011]"
,1615969956,798794464,1138.801758,15.60604858,1005.350586,"[0.7733442187309265, 0.06342070549726486, 0.6268134117126465, -0.07086287438869476]"
,1615969956,816193901,1141.060303,-1.058837891,997.9767456,"[0.7728067636489868, 0.0643012747168541, 0.6272377371788025, -0.0721655860543251]"
,1615969956,832313626,1150.701904,-13.59302902,1007.582947,"[0.7697697281837463, 0.0558311864733696, 0.6307987570762634, -0.08018963783979416]"
,1615969956,848951072,1153.53064,-38.4930954,1000.606323,"[0.7691742777824402, 0.05720973014831543, 0.6311610341072083, -0.08205956220626831]"
,1615969956,866668266,1155.613403,-55.20991898,993.2175903,"[0.7686150670051575, 0.05809415131807327, 0.6315925121307373, -0.08334807306528091]"
,1615969956,883040501,1156.842651,-71.61109924,994.0371094,"[0.7685322165489197, 0.05908695235848427, 0.631447434425354, -0.08450545370578766]"
,1615969956,899130048,1015.209045,-25.3069725,937.8001099,"[0.6538642048835754, -0.16346022486686707, 0.7297428250312805, 0.11496845632791519]"
,1615969956,916250658,1017.895142,-49.58952713,930.9973145,"[0.6536494493484497, -0.16170990467071533, 0.7305525541305542, 0.11351333558559418]"
,1615969956,932381188,1019.849182,-65.89723206,923.7929688,"[0.6533158421516418, -0.16052038967609406, 0.7312608361244202, 0.11255757510662079]"
,1615969956,949085242,1021.742371,-82.21350861,916.5871582,"[0.6529805064201355, -0.1593288779258728, 0.7319668531417847, 0.1116032525897026]"
,1615969957,965751809,1023.574463,-98.53809357,909.3800049,"[0.6526434421539307, -0.15813535451889038, 0.7326706051826477, 0.11065036803483963]"
,1615969957,982586655,1079.658081,-132.7796783,932.5870972,"[0.6577220559120178, -0.1352372169494629, 0.7354362607002258, 0.09080779552459717]"
,1615969957,999125598,1081.353516,-149.2887573,925.3036499,"[0.657351553440094, -0.1340489685535431, 0.7361042499542236, 0.08983518183231354]"
,1615969957,15931316,1082.305054,-165.4586029,926.1074219,"[0.6575466990470886, -0.13291151821613312, 0.7362574338912964, 0.08883628994226456]"
,1615969957,32416736,1083.889282,-181.9798431,918.8218384,"[0.6571729183197021, -0.13172025978565216, 0.7369213700294495, 0.08786586672067642]"
,1615969957,49256447,1085.411621,-198.5082245,911.5348511,"[0.6567974090576172, -0.1305270791053772, 0.7375830411911011, 0.08689694851636887]"
,1615969957,65558442,1053.819946,-268.4338989,961.6691284,"[0.7745312452316284, 0.03987320512533188, 0.6284795999526978, -0.059370629489421844]"
,1615969957,82323683,1054.932983,-300.6091309,963.2557983,"[0.7744376063346863, 0.041845932602882385, 0.6282417178153992, -0.0617063045501709]"
,1615969957,99199955,1055.415405,-316.6991882,964.0480347,"[0.7743880152702332, 0.042832151055336, 0.6281205415725708, -0.06287392228841782]"
,1615969957,117244767,1056.577759,-333.1417542,956.8062134,"[0.7738562822341919, 0.043753162026405334, 0.6285845637321472, -0.06413687020540237]"
,1615969957,133799536,1090.09082,-353.3531799,957.2093506,"[0.746177077293396, 0.044382400810718536, 0.6619951725006104, -0.05488470196723938]"
,1615969957,149477991,1090.412354,-369.550415,958.0042725,"[0.7461404800415039, 0.0454191155731678, 0.6618720293045044, -0.05600801110267639]"
,1615969957,165846620,1091.400757,-386.109436,950.7134399,"[0.7455956339836121, 0.046404674649238586, 0.6623135209083557, -0.0572238489985466]"
,1615969957,182211583,1091.71521,-410.4108887,951.9033203,"[0.7455345988273621, 0.04796066880226135, 0.6621237397193909, -0.05890718102455139]"
,1615969957,199703058,1091.862793,-426.6125793,952.6955566,"[0.7454917430877686, 0.04899786040186882, 0.6619952917098999, -0.06002923101186752]"
,1615969957,223782456,963.8505859,-435.7417603,960.4468384,"[0.7739524841308594, 0.06491448730230331, 0.6249372363090515, -0.07897505909204483]"
,1615969957,238636921,964.62854,-483.533905,954.8713379,"[0.7732372879981995, 0.06779802590608597, 0.625051736831665, -0.08257042616605759]"
,1615969957,254429381,964.552124,-499.3460083,955.6409912,"[0.7731548547744751, 0.06878085434436798, 0.6248914003372192, -0.08373432606458664]"
,1615969957,268442082,964.4271851,-515.1578369,956.4098511,"[0.7730706334114075, 0.06976351886987686, 0.6247296333312988, -0.08489802479743958]"
,1615969957,285766365,964.4271851,-515.1578369,956.4098511,"[0.7730706334114075, 0.06976351886987686, 0.6247296333312988, -0.08489802479743958]"
,1615969957,302105875,882.8271484,-549.3800659,933.5840454,"[0.7260879874229431, 0.09009755402803421, 0.674435019493103, -0.09907614439725876]"
,1615969957,317768487,883.2192993,-565.3046265,926.5736694,"[0.7254649996757507, 0.09109019488096237, 0.6747947335243225, -0.10027552396059036]"
,1615969957,334026490,882.8969727,-580.8654785,927.3270874,"[0.7253586649894714, 0.09214933216571808, 0.6746026873588562, -0.10136324167251587]"
,1615969957,349796136,882.3239136,-604.204895,928.4556885,"[0.7251960039138794, 0.0937376394867897, 0.674311637878418, -0.10299436748027802]"
,1615969957,366210113,914.2913208,-571.0355225,949.5689697,"[0.7498251795768738, -0.050718069076538086, 0.6587589979171753, 0.035020649433135986]"
,1615969957,383003169,913.7581177,-594.5209351,950.7053223,"[0.7499793767929077, -0.04918016120791435, 0.6587885022163391, 0.033316340297460556]"
,1615969957,401307814,913.3425293,-610.1764526,951.461853,"[0.7500799298286438, -0.04815474525094032, 0.6588062047958374, 0.03218003734946251]"
,1615969957,417432611,912.8788452,-625.8306274,952.2175293,"[0.7501787543296814, -0.04712921753525734, 0.6588224172592163, 0.031043656170368195]"
,1615969957,432716297,912.3670654,-641.4833984,952.9723511,"[0.7502758502960205, -0.046103574335575104, 0.6588370203971863, 0.02990720234811306]"
,1615969957,450177494,866.1878662,-696.0268555,942.6157227,"[0.7423495054244995, 0.057063303887844086, 0.6621699929237366, -0.08480491489171982]"
,1615969957,466212945,864.6898804,-727.0423584,944.1035767,"[0.7421822547912598, 0.0591413751244545, 0.6618853807449341, -0.08703762292861938]"
,1615969957,483142987,863.8695068,-742.5465698,944.8461304,"[0.7420960068702698, 0.06018020585179329, 0.6617407202720642, -0.08815367519855499]"
,1615969957,499716637,863.0014648,-758.0482788,945.5878296,"[0.7420080304145813, 0.06121889129281044, 0.6615945100784302, -0.08926951885223389]"
,1615969957,516125285,862.0858765,-773.5472412,946.3286133,"[0.7419182658195496, 0.06225743517279625, 0.661446750164032, -0.09038515388965607]"
,1615969957,532703026,792.8391724,-809.6259766,927.1469116,"[0.711556613445282, 0.06079951673746109, 0.6942571997642517, -0.08942882716655731]"
,1615969957,549362768,791.7686157,-824.9088745,927.8746338,"[0.7114691138267517, 0.06188735365867615, 0.6941123604774475, -0.09049702435731888]"
,1615969957,566398806,790.0747681,-847.8269043,928.9645386,"[0.711334764957428, 0.06351883709430695, 0.6938919425010681, -0.09209892898797989]"
,1615969957,582956431,788.8869019,-863.1011963,929.6899414,"[0.7112430334091187, 0.06460630893707275, 0.6937429904937744, -0.09316659718751907]"
,1615969957,600764289,787.6521606,-878.3718262,930.4144287,"[0.7111496925354004, 0.06569362431764603, 0.693592369556427, -0.09423404932022095]"
,1615969957,616847981,788.1286621,-879.6063843,928.1153564,"[0.7266041040420532, 0.04113010689616203, 0.6812504529953003, -0.07907319813966751]"
,1615969957,632682876,785.5115967,-910.1386719,929.5615234,"[0.7264581322669983, 0.043265074491500854, 0.6810166239738464, -0.08125912398099899]"
,1615969957,649969953,784.1327515,-925.3987427,930.2831421,"[0.7263826131820679, 0.044332411140203476, 0.6808972954750061, -0.08235180377960205]"
,1615969957,666407618,782.7070313,-940.654541,931.0037842,"[0.726305365562439, 0.04539963975548744, 0.6807763576507568, -0.08344428986310959]"
,1615969957,682854185,780.4806519,-963.5299072,932.0830078,"[0.7261862754821777, 0.047000281512737274, 0.6805920004844666, -0.08508265018463135]"
,1615969957,699563923,699.5627441,-982.1877441,941.2505493,"[0.7716206312179565, 0.05599817633628845, 0.6242777109146118, -0.10836570709943771]"
,1615969957,717106936,697.144104,-1004.681335,942.3079834,"[0.7714374661445618, 0.05747343972325325, 0.6240649819374084, -0.11010905355215073]"
,1615969957,733170592,696.1202393,-1020.069702,935.4918213,"[0.770828902721405, 0.058430712670087814, 0.6245139837265015, -0.11131446808576584]"
,1615969957,750001857,693.5288086,-1042.546631,936.5456543,"[0.7706388831138611, 0.059906814247369766, 0.6242958903312683, -0.11305569857358932]"
,1615969957,766554669,669.0794678,-1068.379028,924.3688354,"[0.7591344714164734, 0.051965631544589996, 0.6376787424087524, -0.11991789191961288]"
,1615969957,783750410,666.2687378,-1090.730469,925.4130249,"[0.7589263916015625, 0.05347253009676933, 0.6374770402908325, -0.12163246423006058]"
,1615969957,800055947,663.9686279,-1113.473145,918.9672852,"[0.7582195401191711, 0.054954372346401215, 0.6378567814826965, -0.12337691336870193]"
,1615969957,816503491,661.9689331,-1128.359253,919.6606445,"[0.7580759525299072, 0.05595950782299042, 0.6377182602882385, -0.12451839447021484]"
,1615969957,833917549,658.883728,-1150.67688,920.6987305,"[0.7578571438789368, 0.057466961443424225, 0.6375076770782471, -0.12623007595539093]"
,1615969957,850118207,640.4238892,-1137.220581,934.1663208,"[0.7903053164482117, 0.03322010114789009, 0.6001814603805542, -0.11872733384370804]"
,1615969957,866767191,636.229126,-1166.843506,935.5425415,"[0.7900258302688599, 0.0351158045232296, 0.5999646782875061, -0.12111345678567886]"
,1615969957,883116783,634.6865234,-1182.057617,928.770874,"[0.7894185781478882, 0.03605026751756668, 0.6004641056060791, -0.1223176047205925]"
